OTU ID	MRC1	MRC2	MRC3	MRC4	MRC5	MRC6	MRC7	MRC_neg	SVERC1	SVERC2	SVERC3	SVERC4	SVERC5	SVERC6	SVERC7	SVERC_neg
OTU_dn_816	0	0	0	0	0	0	0	0	0	3	14	0	0	0	0	0
JF185864.1.1382	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
JN030421.1.1469	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
JN868823.1.1495	0	0	0	0	0	0	0	0	0	2	0	0	0	12	0	0
EU134304.1.1381	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_258	0	0	0	0	0	0	0	0	0	1	9	8	5	9	18	0
GU130113.1.1483	0	0	0	0	0	0	0	0	0	2	2	0	0	3	0	0
OTU_dn_1515	0	0	0	0	0	0	0	0	0	5	2	0	2	0	0	0
OTU_dn_3436	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
OTU_dn_5014	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
KC331262.1.1474	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_dn_1824	0	0	0	0	0	0	0	0	0	2	2	0	0	2	2	0
OTU_dn_5147	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_3533	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_dn_5146	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU_dn_6532	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
AY703471.1.1510	0	0	0	0	0	0	0	0	0	1	15	6	10	12	27	0
OTU_dn_3078	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
OTU_dn_4420	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
FJ801203.1.1497	0	0	0	0	0	0	0	0	0	1	9	1	7	0	2	0
JX225273.1.1519	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
OTU_dn_1883	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0
JQ801237.1.1491	0	0	0	0	0	0	0	0	0	4	6	0	9	1	2	0
EU134884.1.1359	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_2998	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
OTU_dn_1120	0	0	0	0	0	0	0	0	0	4	4	4	0	1	0	0
OTU_dn_6300	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
FPLS01000064.10.1534	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_5461	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
FJ535114.1.1446	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0
OTU_dn_4463	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
OTU_dn_3007	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
OTU_dn_524	0	0	0	0	0	0	0	0	0	4	10	7	4	1	0	0
FPLS01044931.8.1547	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_6487	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
OTU_dn_2194	0	0	0	0	0	0	0	0	0	1	3	1	1	0	0	0
OTU_dn_938	0	0	0	0	0	0	0	0	0	1	0	10	0	0	4	0
KC331329.1.1496	0	0	0	0	0	0	0	0	0	3	0	5	6	1	0	0
HQ119989.1.1497	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0
OTU_dn_6591	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_4458	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
OTU_dn_2477	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0
OTU_dn_3556	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
HQ597331.1.1508	0	0	0	0	0	0	0	0	0	3	5	2	0	0	0	0
OTU_dn_6595	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
GQ396836.1.1487	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_681	0	0	0	0	0	0	0	0	0	4	0	16	0	1	0	0
OTU_dn_4433	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
KX816433.1.1458	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
KC331237.1.1498	0	0	0	0	0	0	0	0	0	1	2	3	5	1	4	0
OTU_dn_2229	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0
OTU_dn_3537	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
OTU_dn_1306	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	0
FJ801187.1.1525	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
AHHC01000023.100357.101878	0	0	0	0	0	0	0	0	0	2	5	17	2	1	1	0
JX406261.1.1461	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
OTU_dn_648	0	0	0	0	0	0	0	0	0	1	12	1	2	4	2	0
AB078046.1.1475	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_1661	0	0	0	0	0	0	0	0	0	1	1	0	0	6	0	0
KJ540660.1.1471	0	0	0	0	0	0	0	0	0	3	0	2	2	1	0	0
OTU_dn_2750	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0
JF833697.1.1521	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0
OTU_dn_3617	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0
FJ479214.1.1464	0	0	0	0	0	0	0	0	0	2	0	0	1	4	0	0
OTU_dn_2754	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
OTU_dn_1505	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0
OTU_dn_5089	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OTU_dn_5090	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
OTU_dn_5518	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_6528	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
JF417795.1.1450	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0
GU444093.1.1521	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
JQ655785.1.1492	0	0	0	0	0	0	0	0	0	1	4	9	2	6	4	0
OTU_dn_962	0	0	0	0	0	0	0	0	0	2	7	0	1	2	2	0
FPLS01009905.1.1457	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU_dn_637	0	0	0	0	0	0	0	0	0	4	2	8	8	0	0	0
HQ597865.1.1508	0	0	0	0	0	0	0	0	0	2	4	0	1	0	0	0
OTU_dn_1271	0	0	0	0	0	0	0	0	0	1	2	1	1	3	3	0
FPLL01005042.10.1478	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0
OTU_dn_6030	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_6549	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
FN868433.1.1511	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0
OTU_dn_2532	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0
OTU_dn_4390	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
JN038920.1.1461	0	0	0	0	0	0	0	0	0	4	5	0	0	2	0	0
GQ302535.1.1510	0	0	0	0	0	0	0	0	0	2	3	2	0	0	3	0
FPLS01046477.11.1457	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
EU133763.1.1348	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0
OTU_dn_5104	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_1334	0	0	0	0	0	0	0	0	0	2	3	0	1	5	0	0
OTU_dn_1373	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0
OTU_dn_1233	0	0	0	0	0	0	0	0	0	1	0	4	0	8	0	0
OTU_dn_5508	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_3622	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_dn_2019	0	0	0	0	0	0	0	0	0	2	0	3	1	1	0	0
FJ444647.1.1480	0	0	0	0	0	0	0	0	0	2	2	0	1	2	0	0
OTU_dn_3623	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_dn_1980	0	0	0	0	0	0	0	0	0	1	0	0	0	5	1	0
OTU_dn_1982	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0
OTU_dn_5504	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_3607	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_dn_2069	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0
OTU_dn_5087	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_2123	0	0	0	0	0	0	0	0	0	1	1	0	0	4	0	0
OTU_dn_2383	0	0	0	0	0	0	0	0	0	3	1	0	0	0	2	0
FM209331.1.1486	0	0	0	0	0	0	0	0	0	4	3	2	5	5	6	0
OTU_dn_912	0	0	0	0	0	0	0	0	0	1	9	0	1	2	2	0
OTU_dn_1022	0	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0
FR749741.1.1490	0	0	0	0	0	0	0	0	0	6	5	2	9	1	3	0
FPLS01002195.10.1489	0	0	0	0	0	0	0	0	0	1	1	5	0	0	0	0
FPLS01039234.11.1486	0	0	0	0	0	0	0	0	0	2	13	9	13	3	5	0
HQ121125.1.1503	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
OTU_dn_1222	0	0	0	0	0	0	0	0	0	3	0	8	0	1	0	0
OTU_dn_5150	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
OTU_dn_3307	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
JN672092.1.1315	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_5157	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OTU_dn_3048	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
FSRQ01000008.3652.5171	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0
OTU_dn_1818	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0
KJ540841.1.1404	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_887	0	0	0	0	0	0	0	0	0	1	0	2	2	1	9	0
OTU_dn_1528	0	0	0	0	0	0	0	0	0	3	0	3	3	0	0	0
KC554166.1.1514	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_3658	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_dn_2554	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0
OTU_dn_2425	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0
OTU_dn_1778	0	0	0	0	0	0	0	0	0	1	3	0	0	3	1	0
OTU_dn_1858	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0
OTU_dn_3700	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
KF494800.1.1500	0	0	0	0	0	0	0	0	0	3	0	3	3	3	0	0
OTU_dn_5556	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_2574	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0
OTU_dn_1023	0	0	0	0	0	0	0	0	0	1	2	1	1	5	4	0
OTU_dn_6596	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_6296	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
FPLS01015067.17.1524	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
KC554609.1.1533	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
EF108304.1.1434	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_2979	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0
FPLS01052474.12.1517	0	0	0	0	0	0	0	0	0	3	6	10	8	0	3	0
KM205489.1.1410	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_2324	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0
HQ597778.1.1508	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
FJ479100.1.1476	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AF234694.1.1490	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_1509	0	0	0	0	0	0	0	0	0	3	2	0	0	3	1	0
OTU_dn_1537	0	0	0	0	0	0	0	0	0	1	7	0	1	0	0	0
HQ598580.1.1509	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
OTU_dn_1652	0	0	0	0	0	0	0	0	0	2	0	0	1	5	0	0
EU193070.1.1507	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
KJ540657.1.1477	0	0	0	0	0	0	0	0	0	2	7	4	3	2	4	0
OTU_dn_1303	0	0	0	0	0	0	0	0	0	2	3	5	0	0	1	0
EU132655.1.1266	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
HQ119737.1.1494	0	0	0	0	0	0	0	0	0	1	0	10	0	15	13	0
OTU_dn_2531	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0
OTU_dn_6251	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
KF712584.1.1478	0	0	0	0	0	0	0	0	0	1	1	1	0	1	2	0
OTU_dn_3718	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
KJ081634.1.1518	0	0	0	0	0	0	0	0	0	1	2	4	0	0	0	0
FPLL01003136.17.1516	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_5521	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
EU135087.1.1342	0	0	0	0	0	0	0	0	0	1	2	2	4	5	6	0
JF220377.1.1355	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
KC541421.1.1508	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_5520	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU_dn_2325	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0
OTU_dn_1598	0	0	0	0	0	0	0	0	0	2	0	0	1	1	5	0
OTU_dn_606	0	0	0	0	0	0	0	0	0	1	13	4	3	0	2	0
OTU_dn_1776	0	0	0	0	0	0	0	0	0	1	0	2	5	0	0	0
OTU_dn_5115	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
OTU_dn_755	0	0	0	0	0	0	0	0	0	1	5	8	0	2	2	0
OTU_dn_2968	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0
OTU_dn_1374	0	0	0	0	0	0	0	0	0	2	0	0	7	0	1	0
OTU_dn_3302	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0
OTU_dn_2529	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0
OTU_dn_829	0	0	0	0	0	0	0	0	0	1	0	0	9	0	6	0
KP411861.1.1477	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0
OTU_dn_1869	0	0	0	0	0	0	0	0	0	1	5	1	0	0	0	0
OTU_dn_6568	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_6567	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU_dn_1826	0	0	0	0	0	0	0	0	0	1	2	5	0	0	0	0
OTU_dn_6027	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_4460	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_dn_3299	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0
GQ093820.1.1376	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_660	0	0	0	0	0	0	0	0	0	1	2	1	11	0	8	0
EU132237.1.1397	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0
OTU_dn_2183	0	0	0	0	0	0	0	0	0	1	0	1	0	1	3	0
OTU_dn_2964	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0
JN409241.1.1446	0	0	0	0	0	0	0	0	0	1	2	0	0	3	0	0
KC554957.1.1521	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_4600	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
FQ659747.1.1359	0	0	0	0	0	0	0	0	0	1	4	2	0	1	0	0
OTU_dn_5510	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
EU134737.1.1367	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
FJ478992.1.1517	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
DQ108394.1.1457	0	0	0	0	0	0	0	0	0	1	0	3	2	13	34	0
OTU_dn_5121	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU_dn_6539	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU_dn_2026	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0
EU133738.1.1403	0	0	0	0	0	0	0	0	0	1	0	13	0	2	0	0
FJ004645.1.1335	0	0	0	0	0	0	0	0	0	1	0	3	0	8	0	0
DQ499303.1.1509	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_5959	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
KJ081638.1.1523	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_1328	0	0	0	0	0	0	0	0	0	1	2	5	2	0	1	0
OTU_dn_1805	0	0	0	0	0	0	0	0	0	1	0	2	5	0	0	0
OTU_dn_4605	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
EU665084.1.1430	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
OTU_dn_1911	0	0	0	0	0	0	0	0	0	1	4	1	0	0	1	0
OTU_dn_2292	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0
OTU_dn_548	0	0	0	0	0	0	0	0	0	1	7	2	4	1	10	0
OTU_dn_3540	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
OTU_dn_5047	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_3434	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0
OTU_dn_3753	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_dn_1839	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0
KC358558.1.1286	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_2758	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0
OTU_dn_1650	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0
OTU_dn_1837	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0
OTU_dn_827	0	0	0	0	0	0	0	0	0	1	5	5	2	0	3	0
OTU_dn_497	0	0	0	0	0	0	0	0	0	3	8	0	6	0	11	0
OTU_dn_977	0	0	0	0	0	0	0	0	0	1	7	3	1	2	0	0
OTU_dn_1838	0	0	0	0	0	0	0	0	0	1	4	1	0	1	1	0
OTU_dn_1079	0	0	0	0	0	0	0	0	0	1	7	2	1	2	0	0
JF319187.1.1477	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
OTU_dn_945	0	0	0	0	0	0	0	0	0	1	1	0	4	0	10	0
OTU_dn_2725	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0
OTU_dn_4436	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
OTU_dn_1127	0	0	0	0	0	0	0	0	0	1	6	0	4	1	1	0
JF183228.1.1323	0	0	0	0	0	0	0	0	0	1	1	5	0	0	1	0
OTU_dn_1404	0	0	0	0	0	0	0	0	0	1	5	3	0	1	0	0
FPLS01022481.16.1550	0	0	0	0	0	0	0	0	0	1	0	0	3	6	0	0
OTU_dn_1909	0	0	0	0	0	0	0	0	0	1	0	1	5	0	0	0
OTU_dn_2689	0	0	0	0	0	0	0	0	0	1	2	1	0	1	0	0
JN869027.1.1451	0	0	0	0	0	0	0	0	0	1	12	0	1	0	1	0
FPLS01004334.11.1504	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0
OTU_dn_1073	0	0	0	0	0	0	0	0	0	1	9	0	0	2	1	0
OTU_dn_335	0	0	0	0	0	0	0	0	0	1	4	9	4	15	7	0
KR560030.1.1486	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
KY190721.1.1447	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
KC820877.1.1243	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_2670	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0
FPLS01003118.17.1521	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0
OTU_dn_653	0	0	0	0	0	0	0	0	0	1	0	19	0	0	5	0
OTU_dn_2969	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0
OTU_dn_5538	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OTU_dn_5437	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OTU_dn_5031	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_3898	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
OTU_dn_2673	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
OTU_dn_2838	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0
OTU_dn_4329	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
OTU_dn_3908	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
DQ067037.1.1359	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
EU132985.1.1368	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0
OTU_dn_2647	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0
KC554664.1.1517	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_dn_5019	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_dn_3385	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0
DQ298348.1.1376	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
OTU_dn_3025	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0
OTU_dn_1796	0	0	0	0	0	0	0	0	0	2	2	2	1	0	1	0
OTU_dn_5038	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
AM116727.1.1275	0	0	0	0	0	0	0	0	0	1	3	10	0	2	0	0
OTU_dn_3107	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0
OTU_dn_3026	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0
OTU_dn_3906	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_dn_5028	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU_dn_1808	0	0	0	0	0	0	0	0	0	1	3	1	1	1	1	0
AB299978.1.1516	0	0	0	0	0	0	0	0	0	0	3	0	3	3	3	0
KJ540856.1.1477	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
FJ543020.1.1491	0	0	0	0	0	0	0	0	0	0	13	7	2	3	0	0
OTU_dn_1504	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
OTU_dn_1810	0	0	0	0	0	0	0	0	0	0	1	0	3	0	4	0
OTU_dn_1513	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
OTU_dn_768	0	0	0	0	0	0	0	0	0	0	10	0	3	3	2	0
JX222632.1.1468	0	0	0	0	0	0	0	0	0	0	2	2	0	2	5	0
GQ480091.1.1254	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
OTU_dn_2356	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
OTU_dn_1413	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0
LMFB01000027.423.1955	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
OTU_dn_2386	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
FJ479348.1.1514	0	0	0	0	0	0	0	0	0	0	1	2	1	5	0	0
OTU_dn_2382	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0
OTU_dn_712	0	0	0	0	0	0	0	0	0	0	12	4	1	2	0	0
OTU_dn_3855	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU_dn_1920	0	0	0	0	0	0	0	0	0	0	1	3	1	0	2	0
OTU_dn_3099	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU_dn_2772	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
OTU_dn_4306	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU_dn_1503	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
OTU_dn_2565	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
OTU_dn_3024	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0
DQ532326.1.1496	0	0	0	0	0	0	0	0	0	0	10	0	8	0	2	0
OTU_dn_2353	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
OTU_dn_6317	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_dn_1502	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
OTU_dn_2682	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
OTU_dn_2082	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
OTU_dn_468	0	0	0	0	0	0	0	0	0	0	17	12	0	1	0	0
GQ397082.1.1479	0	0	0	0	0	0	0	0	0	0	6	0	7	9	4	0
JF703510.1.1441	0	0	0	0	0	0	0	0	0	0	63	4	11	0	3	0
OTU_dn_5713	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_dn_1620	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
KC820854.1.1430	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0
JN409258.1.1438	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_dn_1332	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
JF417723.1.1502	0	0	0	0	0	0	0	0	0	0	17	5	7	3	7	0
JQ769741.1.1516	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0
OTU_dn_4383	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU_dn_1253	0	0	0	0	0	0	0	0	0	0	7	2	2	0	0	0
OTU_dn_707	0	0	0	0	0	0	0	0	0	0	9	5	0	6	0	0
OTU_dn_3594	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU_dn_5073	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_dn_503	0	0	0	0	0	0	0	0	0	0	15	11	0	2	0	0
KY190567.1.1438	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
JN038213.1.1524	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
EU132535.1.1380	0	0	0	0	0	0	0	0	0	0	5	1	2	0	0	0
FPLS01033080.13.1502	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0
OTU_dn_1971	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0
OTU_dn_5397	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
FM201060.1.1322	0	0	0	0	0	0	0	0	0	0	10	3	3	8	0	0
OTU_dn_263	0	0	0	0	0	0	0	0	0	0	19	0	2	12	16	0
OTU_dn_3815	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU_dn_5349	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_dn_2646	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
